Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_37,234.9655914,153.1734772,224.829483,166.284256,272.5132446,125.2119522,253.6941833,146.6885681,401.8717651,402.183136,505.8458252,506.3786316,561.8250732,565.6665039,659.4121094,657.2637939,sitting
Frame_38,234.8012695,153.0749359,224.7342224,166.2325287,272.7497253,125.0063934,253.3668213,146.7383423,402.2910156,402.471283,505.7937927,506.3009033,561.7593384,565.8098755,659.1372681,656.8183594,sitting
Frame_39,234.8403778,153.0188904,224.7327576,166.1336212,272.6618042,125.3081894,253.5123291,146.1244354,402.563324,402.6452332,506.0100708,506.5159302,561.8675537,565.9013672,659.9860229,658.5140991,sitting
Frame_40,234.9131622,152.6828613,225.1277618,166.2813873,272.5218506,126.2143936,253.7873993,144.7934113,402.9769287,402.8556213,506.0673523,506.4205627,562.4287109,565.5408936,660.5444946,660.1986694,sitting
Frame_41,234.8328705,152.8451691,225.2646484,166.5323944,272.3711243,126.0456543,254.0526886,144.5410919,403.2299194,403.1641235,506.4761047,506.834137,562.9207153,565.8712769,660.5996704,660.6575928,sitting
Frame_42,235.0107727,153.313736,225.1677856,166.5844574,272.0360718,126.0956802,254.394516,144.147644,403.644104,403.5601196,506.5612183,506.903717,562.4254761,565.4373779,660.8126831,660.9389038,sitting
Frame_43,234.8480377,153.313385,225.2941132,166.7442017,272.240509,126.4377213,254.5861053,143.6582184,403.6585388,403.4432373,506.6286316,506.9002075,562.3789673,565.2279663,661.0095215,660.8184814,sitting
Frame_44,234.78302,153.1498108,225.5602264,166.8247223,272.6958618,125.3349991,254.3568726,144.5767975,403.8860168,403.661438,507.4625244,507.691803,562.5685425,565.328125,660.7318726,660.1920166,sitting
Frame_45,234.7815247,153.2198181,225.6053467,166.8968201,272.7751465,125.0768127,254.2722931,144.9836578,403.8332825,403.6385498,507.1468201,507.3858337,562.3841553,565.3448486,660.6767578,659.2784424,sitting
Frame_46,234.8723755,153.6302643,226.1100616,167.6134644,272.8506775,125.3858871,254.2262573,145.5686035,403.7359924,403.8818054,507.5281982,507.9011536,563.0284424,566.3527222,660.6075439,658.973938,sitting
Frame_47,234.7888336,153.5182648,225.7560272,167.2317963,272.8256836,125.121254,254.1919708,145.5600433,403.7287903,403.8096008,507.8348694,508.232605,563.2922363,566.9006958,661.0332031,659.3540649,sitting
Frame_48,234.5758667,153.5822754,226.0895081,167.7391663,272.9030151,125.0541687,254.3388519,145.7440948,403.5900269,403.861145,508.4684143,508.9795227,563.2050171,567.0314331,661.4495239,660.1311646,sitting
Frame_49,234.4619598,153.2549438,226.1766205,167.7561646,272.7195435,125.5401459,254.5881042,145.3974762,403.4325867,403.7749939,508.2852783,508.8536072,563.2634277,567.2359619,662.1738892,661.0198975,sitting
Frame_50,234.4457092,153.2017517,226.05896,167.6777649,272.9649048,126.0330429,254.4656982,145.0116425,403.3246155,403.529541,508.3395081,508.8597717,563.5140991,567.3654175,662.3718262,661.635498,sitting
Frame_51,234.5578918,153.3719482,226.4714355,168.0725555,272.6090698,125.8398819,254.5878754,144.6809235,403.2251282,403.6048584,508.5704346,509.1993408,564.4647217,568.6941528,662.5973511,662.4657593,sitting
Frame_52,234.5644989,153.353241,226.2722931,167.9251404,272.7556458,126.3634415,254.5861969,144.7541504,403.3017883,403.5506897,508.6246948,509.1476746,564.9418335,568.6078491,663.1325073,662.8134766,sitting
Frame_53,234.6296692,153.0696869,226.2348175,167.6976013,272.3104248,125.91008,254.6455688,144.8858795,403.4665527,403.9539185,508.7425232,509.3659363,564.3657837,568.2635498,663.5551758,663.3338623,sitting
Frame_54,234.5379181,153.0682068,225.9170685,167.4047241,272.5982361,125.6349106,254.4012756,144.8180389,403.7145386,403.9260559,508.5792236,509.127655,564.5574951,568.486084,663.4030151,663.2674561,sitting
Frame_55,234.6906586,152.7564697,225.7939148,167.0280762,272.3692322,125.7559586,254.4824829,144.4174957,404.1220093,404.2265625,509.0174561,509.5226746,564.4852295,568.2453613,663.9644165,664.1973267,sitting
Frame_56,234.7695465,152.5629425,226.1508789,167.2352295,272.0352173,126.5348129,254.3535309,143.9805756,404.1426392,404.2515869,509.9830933,510.521637,564.9371948,568.8095093,664.9344482,665.9337769,sitting
Frame_57,234.5890198,152.4794617,226.0755615,167.2045135,271.7555847,126.6595917,254.2598724,143.9552002,404.026886,404.2228394,510.4174194,511.0174561,565.3868408,569.335022,665.1665649,666.329834,sitting
Frame_58,234.6558838,152.2296143,225.944458,166.8906708,271.5162354,127.268898,254.3339844,143.8470459,404.5155334,404.2730713,510.8309326,511.2731628,565.9373169,569.583313,665.5129395,666.6289063,sitting
Frame_59,234.7330017,153.7775726,226.4990234,167.8502655,269.5648804,127.2385712,253.4055023,142.3613739,403.237793,401.995575,517.9397583,517.3637695,570.4328613,568.5213623,669.2328491,667.5178223,sitting
Frame_60,234.7233734,153.5212708,226.3348694,167.5606537,269.9586792,127.0924377,253.5662079,142.8495789,403.2885132,401.9973145,518.3514404,517.7284546,570.1916504,568.1642456,669.3887329,666.5137939,sitting
Frame_61,233.8027802,152.3178864,226.2564392,167.6749115,272.5801697,125.0616913,254.436264,144.7449493,404.9033813,404.7443237,512.5405273,512.7594604,566.3297119,568.2337036,666.5317383,666.0464478,sitting
Frame_62,234.599884,153.9766541,226.6293488,168.2036743,270.3365173,127.1377869,253.326828,142.9404755,403.7286072,402.2450562,519.480957,518.5873413,571.2622681,567.4747314,669.6768799,666.2313232,sitting
Frame_63,233.7047577,152.4125366,226.1997528,167.8854218,272.3337097,126.0016403,254.3344574,144.3147278,404.6439819,404.7666321,512.3580933,512.7376099,567.1392212,569.5289917,667.3295898,666.6465454,sitting
Frame_64,233.2113953,152.3280182,225.789566,167.7319183,271.9589233,126.1390228,254.3069,144.4290771,404.5190735,404.5305786,511.8866272,512.2200928,566.8496094,569.1627197,667.4439697,666.6799927,sitting
Frame_65,233.2546387,152.2239685,225.9278412,167.7489471,271.5259399,126.0298843,254.0108185,144.3420715,404.4714355,404.6919861,511.6060791,512.0477295,567.0349731,569.574646,667.1975098,666.7814331,sitting
Frame_66,235.0619812,153.9051819,227.4022369,169.1638031,270.1420593,126.0923843,252.8058777,144.1415253,403.4310303,401.414093,518.8545532,517.4487915,570.8803101,567.6207886,668.7023315,666.5217896,sitting
Frame_67,234.9520721,153.7615662,226.9926453,168.7660828,269.5578308,126.1374893,252.723999,143.9863892,403.5957031,401.5305481,518.7177734,517.2676392,570.597229,567.1715698,668.6034546,666.1859741,sitting
Frame_68,234.8328705,153.5862579,226.9540863,168.6907196,269.3665466,126.0776215,252.9572144,143.7300873,403.4167175,401.4994202,517.9705811,516.6001587,570.5639648,567.2401123,668.8579712,666.4222412,sitting
Frame_69,234.7517395,153.4735565,226.4881744,168.1906891,270.0461121,125.8311844,252.7692261,143.6951904,403.3276367,401.2585144,517.9789429,516.5886841,571.1229858,567.9125366,668.8665771,666.8670044,sitting
Frame_70,234.7387848,153.3652649,226.1125793,167.7480164,269.9293213,126.1786728,252.7915802,143.5565948,403.3809204,401.3496704,517.5969238,516.2435303,570.8274536,567.8869629,668.7034302,666.7228394,sitting
Frame_71,234.5821381,153.1066895,225.9105835,167.4121857,269.9989014,125.435585,252.8724518,143.6449127,403.7462769,401.6529846,517.71521,516.3952637,570.439209,567.6765137,669.2263794,667.3099976,sitting
Frame_72,234.6574097,153.1572266,225.8457947,167.311264,270.1398315,125.6534882,253.0071869,143.7425232,403.8617554,401.8851013,517.6890869,516.4146118,570.4759521,567.6462402,669.5591431,667.6814575,sitting
Frame_73,234.3990936,153.1144867,225.4021606,167.0196228,270.1297302,125.3142548,252.8352966,144.1129761,403.9158325,401.9188538,517.3074341,516.0565796,570.5401001,567.989563,669.6379395,667.6502686,sitting
Frame_74,232.6261749,151.3507843,224.0450897,165.6816406,271.8005371,125.2676086,254.3024445,144.5378265,406.1373291,406.058136,511.1450195,511.5435181,567.9401855,570.4981079,668.7730103,667.8757935,sitting
Frame_75,232.7926636,151.0937042,224.3630371,165.7559967,271.3381042,125.087532,254.2840729,144.4143066,406.1513977,406.1205139,511.1266174,511.5759583,567.4104004,570.2771606,668.1893921,667.5864258,sitting
Frame_76,232.9375,151.1378021,224.4144287,165.735672,271.362915,125.0193939,254.3110046,144.3333435,406.0279846,406.1274109,510.9351196,511.4255371,567.2443237,570.1294556,668.3110352,667.6986694,sitting
Frame_77,233.2408752,151.1291351,224.3925934,165.5041809,271.5405884,125.0494843,254.2610931,144.4909515,406.1282349,406.1078796,511.0123291,511.4564514,567.7191772,570.7993164,668.9364624,667.9960327,sitting
Frame_78,233.6612549,151.1507568,224.8420868,165.714798,271.6585083,124.9369278,254.0912933,144.3933105,406.4390869,406.5161133,511.4387207,511.8937378,568.046936,571.0792236,668.961731,668.0664063,sitting
Frame_79,235.2185974,153.0872192,226.0938873,167.1554565,270.1161804,125.2562332,253.4467468,144.0434265,404.1964111,402.5328674,517.1511841,516.0126953,570.6345825,568.59729,670.1090088,667.4533081,sitting
Frame_80,235.1859589,153.382309,226.2243805,167.4843597,269.9720154,125.1977386,253.3650818,143.982666,404.0789795,402.5323792,517.2479248,516.1546631,570.0969238,568.2102661,670.0003662,667.4603882,sitting
Frame_81,235.6069336,153.4667511,226.413559,167.4923859,269.6776733,125.3010101,253.461731,143.7667236,404.194458,402.7219238,517.4274292,516.2775269,570.4150391,568.0796509,670.4070435,667.4180908,sitting
Frame_82,235.3951416,153.4879761,226.0786896,167.302948,269.6757507,125.7316132,253.51474,143.4344788,404.1400452,403.007843,517.2730103,516.2910767,570.380249,568.4834595,670.5327759,667.7072144,sitting
Frame_83,235.5523529,153.5997772,226.4802551,167.6960602,269.8947144,125.9846191,253.1838074,143.3609314,404.0691223,403.1217957,517.3331299,516.3861694,570.4970093,568.4595337,670.8218994,668.1409912,sitting
Frame_84,235.5660095,153.5854797,226.5969543,167.8054962,269.7867126,125.5316772,253.115448,143.7073822,403.997406,403.0906067,518.1483154,517.2147827,570.5876465,568.7684937,670.9550781,667.9971313,sitting
Frame_85,235.4097748,153.5036774,226.2220154,167.4664764,269.9198303,125.5695648,253.0354462,143.9223785,403.9934082,402.9711304,518.0601807,517.0949707,571.1429443,569.0974121,670.4058228,667.7828979,sitting
Frame_86,235.2100525,153.412384,226.1549683,167.4900818,269.5134583,125.6880264,253.0709076,143.9727173,404.2310181,403.1334229,518.7908325,517.8054199,571.46875,569.3705444,670.4338989,667.8652344,sitting
Frame_87,235.1033478,153.2469788,226.1583405,167.4123535,270.0403137,125.0867615,252.5932007,144.1015778,404.4508972,403.2897949,519.5625,518.5557861,571.8655396,569.6308594,670.3399048,668.3285522,sitting
Frame_88,235.3505096,153.3326416,226.398056,167.5431976,270.2389526,124.6348724,252.5315247,144.2181244,404.7356873,403.4903259,519.671936,518.6506348,571.9335938,569.7753296,669.9061279,668.1373291,sitting
Frame_89,235.4057007,153.3742828,226.5768585,167.6836243,269.8561401,124.6239166,252.738205,143.749939,404.7868347,403.5410461,519.6087036,518.548645,572.1939697,569.7416992,670.2772217,668.5960693,sitting
Frame_90,235.6157074,153.2426453,226.5490417,167.4874268,270.1253967,124.4970093,252.6991882,143.3986206,404.4735413,403.2756348,520.2188721,519.1783447,572.8336792,570.2576904,670.9206543,669.3084106,sitting
Frame_91,235.3766174,153.8875427,226.2580261,167.5744476,271.1375732,124.5681534,251.9028625,143.2174225,404.4257507,403.4215698,518.2537842,517.3773804,573.5551758,571.7051392,670.8886108,669.9475098,sitting
Frame_92,235.3939667,153.9340363,226.308609,167.6457825,271.230072,124.4386368,251.6479034,143.3133545,404.3487549,403.3268433,518.3052368,517.4469604,573.5905151,571.9605103,671.2587891,670.1968994,sitting
Frame_93,235.436615,153.8149719,226.2552643,167.5051575,271.0697632,124.8945084,251.8449402,143.2113647,404.5815125,403.5703735,518.1162109,517.2159424,573.8136597,572.0026855,671.4911499,670.3289795,sitting
Frame_94,235.581955,153.7760162,226.3204498,167.4357452,271.2232971,124.7582626,251.8885498,143.1832886,404.6806946,403.6686401,518.0819092,517.2167358,573.4039307,571.9041138,671.8873901,670.5709839,sitting
Frame_95,235.9060822,153.8749847,226.2516174,167.2388306,271.5072937,125.5103912,251.7960052,142.7383881,404.7289429,403.789917,517.6126099,516.7789917,573.6356201,572.0968628,672.5368042,670.9794922,sitting
Frame_96,235.8966217,153.8255463,226.102066,167.0404968,271.4357605,125.494072,251.994812,142.5937958,404.8217468,403.8058777,517.3577271,516.4959717,573.576416,571.9511108,672.7647095,671.4662476,sitting
Frame_97,235.8163605,153.8990173,226.2057037,167.2178802,271.5236206,125.2257843,252.3054047,142.7652435,404.8372192,403.9544373,517.3479004,516.5673828,574.0044556,572.7351074,673.0429077,671.6594238,sitting
Frame_98,235.8479767,153.8786011,226.6429749,167.6128235,271.6287231,125.2631073,252.5559387,142.8167877,404.833313,404.0295715,517.72052,516.998291,574.2928467,573.3569336,673.5688477,672.1567383,sitting
Frame_99,235.7124329,153.6002655,226.3316193,167.263382,271.6382446,125.1234207,252.5498352,143.4606781,404.6261292,404.0238953,517.4481812,516.8572998,574.062561,573.6428833,673.527771,671.4646606,sitting
Frame_100,235.8254547,153.7109222,226.3136444,167.2765198,272.1751404,124.7404099,252.0449524,144.1559448,404.5493164,403.7810364,517.4578857,516.7630615,574.4052124,573.6915894,674.5087891,671.1463013,sitting
Frame_101,235.9326935,153.5800323,226.3930359,167.2318115,271.9966736,124.7093124,251.9324493,144.4452515,404.8460083,403.8291931,518.0285645,517.1914063,574.7454834,573.6033325,674.8164673,670.7124023,sitting
Frame_102,235.7489471,153.5800476,226.3722076,167.3296509,271.6415405,124.8312302,252.3096619,144.4405518,404.922699,403.8901367,517.8296509,517.0108643,575.0059204,573.8515015,675.5601196,671.9052124,sitting
Frame_103,235.9957428,153.5149994,226.2365265,167.0316925,271.8916016,125.2568741,252.3607635,143.9993744,404.6608582,403.5913086,517.7653198,516.9085693,575.0914917,573.6824341,675.5231934,672.3942871,sitting
Frame_104,235.9323273,153.3962708,226.293869,167.014389,271.6490784,124.9784546,252.2421417,143.6113281,405.1708374,403.8693542,517.9091797,517.0043945,575.411377,574.1687622,675.5825195,672.6733398,sitting
Frame_105,235.9632111,153.2628021,226.6039886,167.2628326,270.8699036,124.8194199,252.8313751,143.8177948,405.3630066,404.1068726,518.9450073,518.0440063,575.2553711,574.027832,675.9313354,672.8046875,sitting
Frame_106,235.8010254,153.2022095,226.4851532,167.1615906,271.230072,124.4416885,252.6587524,143.9151459,405.2823486,403.8850403,519.119873,518.147644,575.3200684,573.8012085,675.8843994,672.7565308,sitting
Frame_107,235.5877686,153.1643066,226.1138916,166.9391632,270.9368286,124.4868164,253.0301514,144.1839752,405.3720703,404.0743713,519.0333252,518.1011963,575.1484375,573.7276611,675.9205322,672.0606079,sitting
Frame_108,235.4929047,153.019989,226.0700378,166.7908478,271.0203247,124.2482224,252.8410797,143.4670868,405.7926331,404.365509,519.147522,518.1834106,575.8855591,574.3118896,675.7350464,672.6199951,sitting
Frame_109,235.388092,152.9627686,225.905899,166.6796875,271.2954102,124.2036667,252.6507111,144.1506653,405.6332092,404.6072998,519.593689,518.7703247,575.8770752,574.5018921,675.5501709,672.171936,sitting
Frame_110,235.3528748,152.8649139,225.8832245,166.6260834,271.5778198,124.3031616,252.5758514,144.4797821,406.0413818,404.8757935,519.9306641,519.0438843,575.8048706,574.326416,675.3677368,671.6303101,sitting
Frame_111,234.3083801,152.7352753,224.7257233,165.5915833,270.6671753,125.6387711,252.3742981,142.6075745,405.9546204,405.3568726,519.9500122,519.6726685,576.4515991,574.9504395,677.8320313,673.7511597,sitting
Frame_112,234.1687775,152.6409454,224.6460876,165.5000916,270.7756348,125.5638657,252.2295837,142.6101837,406.4514771,405.5447693,520.0523682,519.6486206,577.0361328,575.3162842,678.8323975,674.4920044,sitting
Frame_113,235.3236694,152.8302002,225.7023163,166.4014282,271.6897888,124.5821686,252.5968018,144.1584625,406.7940063,405.0459595,519.8911743,518.8255005,576.4905396,574.9527588,676.9841309,673.3666382,sitting
Frame_114,235.1784821,152.901413,225.6997223,166.5374298,271.5505981,124.4724426,252.3227234,144.2919617,406.6968689,404.8968811,519.6746216,518.5622559,576.3620605,574.6467896,676.7719116,673.2334595,sitting
Frame_115,235.1051941,152.9869995,225.5622406,166.5160065,271.3077698,124.7995911,252.3921967,144.0118103,406.4471741,404.8005981,519.3283691,518.2907715,576.1051636,574.5529175,676.8040161,673.4517822,sitting
Frame_116,235.4322968,153.2282562,225.6526184,166.4859314,271.6366882,125.0376358,252.6230621,143.4390869,406.3619385,404.7039795,519.2554321,518.1781616,576.480957,574.6797485,676.9968872,673.9344482,sitting
Frame_117,235.4589081,153.2424011,225.7977448,166.6500397,271.818634,125.1006088,252.9304657,143.5895538,406.521637,404.7737122,519.598877,518.4950562,576.1517334,574.3535767,676.3347778,673.3480835,sitting
Frame_118,235.5383911,153.2838898,225.9741364,166.7879333,272.1001892,125.0634537,252.9499664,143.6611786,406.2416382,404.6893921,519.6462402,518.6038208,575.7247925,573.9241943,676.6651611,673.8091431,sitting
Frame_119,235.4876556,153.0562134,225.6548462,166.4154358,272.3601685,125.7650528,253.0128632,143.5573883,406.1396179,404.4631042,519.6293945,518.6434937,575.8441162,574.6712646,675.6906128,673.5371704,sitting
Frame_120,235.5286865,153.1216431,225.6344147,166.3820801,272.5682373,125.760704,252.966629,143.8277588,406.3036194,404.5256042,519.5543213,518.5330811,576.0162964,574.7975464,675.274231,673.3922729,sitting
Frame_121,236.2882996,153.5057831,225.3851318,165.9315186,272.2633057,125.6417465,252.6769409,143.3468933,406.405426,404.8381348,520.3604126,519.3918457,576.213562,575.1351318,676.0289307,673.9448853,sitting
Frame_122,236.6257172,153.6553497,225.6093292,166.0313721,272.1798401,125.7728195,252.8826294,143.1205444,406.1816101,404.7894897,520.1411743,519.2568359,576.0821533,575.1877441,675.7224731,673.53302,sitting
Frame_123,236.9297943,153.9281311,225.6273804,166.1003876,272.0160828,126.7476654,252.8691711,142.7107239,406.2069092,405.1216431,519.9231567,519.1862183,576.2483521,575.7646484,676.1044312,674.3405762,sitting
Frame_124,236.9927521,154.0192108,225.5802765,166.0679321,272.1682129,126.6735611,253.2809143,142.8970337,406.0686646,405.2213745,519.7296753,519.1011353,575.9984131,575.8984985,675.8762817,673.7023315,sitting
Frame_125,236.9190826,153.9029388,225.5411377,166.03302,271.9099426,126.6864853,253.2193298,142.9850006,405.8526611,405.1938477,519.6890869,519.1551514,575.9828491,576.0674438,676.0123901,673.645813,sitting
Frame_126,236.9271698,154.1820526,225.4219055,166.0879211,272.0574646,126.9106369,253.527771,143.4180908,405.9492188,405.339325,519.1868286,518.6339111,575.7940063,575.7965698,676.2608032,673.3014526,sitting
Frame_127,236.8631897,154.2248535,225.4245758,166.1407776,271.8739624,126.7608032,253.8695984,143.7249298,406.2812195,405.5123596,519.2480469,518.6172485,575.8949585,575.7706909,675.8634033,672.8811035,sitting
Frame_128,237.1272278,154.4334259,225.9794922,166.631073,272.2330627,127.2809525,253.9197235,143.4272919,406.3623047,405.3790283,518.9092407,518.1682739,574.8764038,574.480896,675.7850342,673.0529175,sitting
Frame_129,237.124527,154.5916748,225.9953461,166.7705994,272.7082825,126.7107849,253.4532776,143.9307098,406.0149231,404.9735107,519.2730713,518.447998,574.4320679,573.5475464,675.7411499,672.6392822,sitting
Frame_130,235.8260803,154.2045135,224.9694672,165.7374725,272.5222778,127.7359924,252.6872406,143.326416,406.3041992,405.6655884,519.2540894,518.9766846,574.1312256,572.9388428,676.9713745,673.1335449,sitting
Frame_131,235.7264404,154.4368134,225.2722321,166.2356567,272.6425171,126.8108826,252.7487946,143.9769287,406.2316895,405.4065247,519.4924316,519.1010132,573.8078613,572.2833862,676.8661499,672.5020142,sitting
Frame_132,235.6390228,152.6704559,225.6082001,166.3523407,273.0079956,126.3238983,252.9337311,145.5018005,408.725769,408.7357178,513.9879761,514.3912354,570.7299194,573.5186157,674.2050171,672.6871338,sitting
