Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_49,254.6689453,249.4021606,190.0852814,183.9415283,281.3750916,291.6838074,220.4108582,233.3784027,442.2449951,447.4525757,549.8205566,555.2969971,568.6050415,572.6395264,650.1587524,667.005249,squatting
Frame_50,254.6538086,249.183075,190.373642,184.1249237,281.5978699,292.0467224,219.8203888,232.7412567,442.1371155,447.3299255,549.774231,555.2474365,568.5334473,572.3582153,649.2035522,666.2164307,squatting
Frame_51,255.1934509,248.2488098,191.4579773,184.1447449,282.6381531,292.5272217,220.0399628,233.111557,442.5115356,446.9419861,549.6641235,554.7601929,568.6600952,571.2822266,649.7481079,665.4918823,squatting
Frame_52,254.9831696,248.0317383,191.5373993,184.1635895,282.4124756,292.1700745,219.7409973,232.767746,442.6382446,446.8848572,550.0114746,554.9491577,569.2272339,571.1663818,650.4176025,665.3903198,squatting
Frame_53,255.1270599,248.0050507,191.927063,184.4640656,283.3860168,292.9327087,219.9352722,232.8780823,442.4058533,446.8635559,549.6685181,554.7445068,568.2417603,570.6654663,647.9129028,664.3267212,squatting
Frame_54,254.9331055,247.888443,192.2387695,184.8528595,283.0656738,292.5644226,219.9772949,232.6671295,442.2341003,446.7475891,549.5895996,554.6312866,569.1976318,571.2478027,648.390686,664.18573,squatting
Frame_55,255.0750885,247.8622437,192.5277252,184.8843079,283.457428,292.6423645,220.6098022,232.7039795,441.9745483,446.5087585,549.5477905,554.6263428,569.3390503,571.401001,648.8328857,664.3118896,squatting
Frame_56,254.6977692,248.0331879,192.54039,185.266571,283.8294067,293.5683899,220.795639,232.4288025,440.8052063,446.4949646,549.3260498,555.0752563,567.6882935,571.3421631,645.5670166,663.2213135,squatting
Frame_57,255.1065979,248.0974579,192.6962128,185.0193634,284.0328979,293.5088806,221.3048553,232.530014,440.8131409,446.1490173,549.1932983,554.7416382,568.1842651,571.2485352,646.8035278,663.298584,squatting
Frame_58,255.0316925,248.1260834,192.3905182,184.8119354,283.7539978,293.407135,221.0749664,232.3649445,440.5029602,445.9232483,549.0131836,554.631897,567.6986084,571.0879517,645.8310547,663.1344604,squatting
Frame_59,254.1323395,248.4924316,191.3555298,184.9989471,282.8666687,293.4897766,219.7093811,232.2945251,440.3552551,446.5592346,548.8363037,554.8635254,566.5251465,571.3222046,642.7166748,662.9589233,squatting
Frame_60,254.0534363,248.6263885,191.0598755,184.8805084,282.0594788,293.0495911,219.8206787,232.3903046,440.3384094,446.3278809,549.0439453,554.8803711,567.1431885,571.3841553,643.6676636,662.90448,squatting
Frame_61,254.1923218,248.5287323,190.5907288,184.079483,280.4295959,291.1616516,220.2523499,233.2145996,440.4536133,446.1836243,548.9202271,554.4796753,568.2557983,571.446167,646.4517822,663.8777466,squatting
Frame_62,254.3187714,249.0236816,191.1649628,184.6470795,281.6796265,291.7289429,221.8832092,233.1179657,440.0415344,446.7014771,548.4107666,554.5773315,567.1841431,572.074646,645.6751709,664.0686646,squatting
Frame_63,255.2657776,248.6407623,192.1602631,184.4430389,282.0872192,291.0159302,222.3251495,233.0609436,440.6697083,446.5150757,548.4246826,554.248291,567.6615601,572.0744629,646.7592163,664.0126343,squatting
Frame_64,254.8990021,248.7494049,192.0250549,184.6778259,282.6544495,291.9233093,222.3531342,232.835907,440.0034485,446.8166504,548.1173706,554.5325928,565.9021606,571.8128662,644.7736206,663.7967529,squatting
Frame_65,255.3120422,248.0027161,192.7177429,184.6289673,283.0231018,291.8954163,221.5880585,232.5331879,440.4440918,446.850769,548.2603149,554.5274048,565.7020874,571.3337402,644.4615479,663.5639038,squatting
Frame_66,255.0748749,248.2145844,191.9178772,184.2174835,282.3401184,291.5979309,221.0868073,232.7200928,439.914978,446.9217224,547.7821655,554.3008423,565.1167603,571.265564,643.5040283,663.7266846,squatting
Frame_67,254.530777,247.8744202,191.9413147,184.3753052,282.6592102,291.8638916,220.878067,232.1516266,440.0911255,447.2432861,548.0150146,554.6724243,564.8215942,571.0908813,642.96698,663.1798706,squatting
Frame_68,254.5575104,247.7719574,192.0411224,184.3594818,282.9143677,292.1636658,220.6370087,231.8077393,439.9533386,446.8262329,548.1074219,554.6381226,564.8779297,570.9072266,642.8880615,663.0480957,squatting
Frame_69,254.5896301,247.5063477,191.6269073,183.7987518,282.3404236,291.4858704,220.0055084,231.5526886,440.4804993,447.2019653,548.1290894,554.5449219,565.1032715,571.0753174,642.7011108,663.1882935,squatting
Frame_70,254.7562256,247.3280945,191.7726288,183.4957428,282.7324219,291.533905,220.1714172,231.4580536,440.9729309,447.1416931,548.6030884,554.6846924,565.5701904,570.5983276,644.0195313,663.0098877,squatting
Frame_71,254.7612457,247.3011627,191.5740051,183.2363892,282.3970337,291.1017456,220.2331543,231.5251007,440.9573364,447.2192993,548.5177612,554.6134644,565.4661865,570.5383301,644.2935791,663.2158203,squatting
Frame_72,254.7055969,247.0418091,191.6253815,183.187973,282.5589294,291.1919861,219.8819733,231.1972198,440.9229736,447.1811218,548.65271,554.7373657,565.2338867,570.1989746,644.0377808,663.0540771,squatting
Frame_73,254.715332,246.7431793,191.9252319,183.1439972,283.4842834,291.8762512,220.1260071,230.9358521,441.2884216,446.9646606,549.0336304,554.8688354,565.5386963,569.9310913,644.5923462,662.6416626,squatting
Frame_74,254.5879669,246.4554443,191.5601959,182.7492676,282.5797729,290.907959,219.788147,230.8700562,441.7356873,447.2475281,549.2973633,554.9512939,566.2874756,570.152771,645.2355347,662.7136841,squatting
Frame_75,254.8580475,246.4666901,191.6790161,182.5848694,282.4334412,290.5023193,219.8595734,230.7120209,441.6524658,447.2743225,549.2445679,554.9755249,565.8651123,570.067749,645.616394,662.9596558,squatting
Frame_76,254.8713226,246.4270935,191.556488,182.3920593,281.8940125,289.7060547,219.5214081,230.4294281,441.5713501,447.8726501,548.90625,554.9754639,565.3217773,570.4731445,644.8261719,663.2220459,squatting
Frame_77,255.2470398,246.2516479,192.125473,182.2549744,282.3501282,289.7663879,220.1593628,230.7305298,441.4529114,447.2785034,548.7310791,554.5118408,565.5075073,569.7711182,646.2418213,663.0716553,squatting
Frame_78,256.2559509,245.8012695,193.5488129,182.2926788,283.7215576,289.9286804,220.5271912,230.7166595,441.827301,447.0977783,548.7189331,554.2924194,566.1310425,569.9598999,647.2042236,662.3998413,squatting
Frame_79,255.8789215,245.8468933,193.2100067,182.2770081,283.23349,289.8005981,220.6430511,230.864624,441.9091797,446.7408752,548.9227295,554.2111206,566.8741455,569.9881592,648.1229248,662.5532227,squatting
Frame_80,255.2561493,245.5495148,192.6299286,182.0341644,282.6116028,289.3733521,220.0078278,230.2649994,442.0841675,447.1989136,548.8131104,554.2219849,566.1190186,569.4885254,647.8457031,662.5357056,squatting
Frame_81,254.5935059,245.7904968,191.7405853,181.8689575,281.6611938,289.1527405,219.544632,229.943512,441.3634644,446.6956177,548.560791,554.0286255,565.9074097,569.2803955,647.2320557,662.7358398,squatting
Frame_82,254.6703339,245.730896,191.6177826,181.4878845,281.3067017,288.5269165,219.740799,229.905838,441.3301086,446.8830872,548.2349243,553.802124,565.4910889,569.1755981,647.2021484,662.5418091,squatting
Frame_83,254.5714722,246.3643036,190.8692322,181.1331482,280.6309509,287.9918213,220.4453125,230.5244293,441.0045166,446.6573486,548.3999023,553.9283447,565.2503052,568.7060547,647.7540283,662.2774048,squatting
Frame_84,255.7420654,245.9309692,191.6188202,180.3659973,281.1598511,287.3318481,220.048996,230.0112,441.1590576,446.5639954,548.1651611,553.5718994,565.3776245,568.6032104,648.1674805,661.6060181,squatting
Frame_85,255.2907257,245.5207367,190.9424438,180.1187134,281.6979065,288.7833862,219.3452759,229.7795258,441.708252,447.2415771,548.7199707,554.1488037,564.5144653,567.6816406,646.7344971,661.4255981,squatting
Frame_86,253.9993134,245.3964691,189.8313904,179.9239807,281.1431274,288.5863342,219.7483978,229.961853,441.7410278,447.6234436,548.8153687,554.4553223,564.0818481,567.8742676,645.727356,661.3821411,squatting
Frame_87,252.7183228,245.3448029,188.7014771,180.0534515,280.2199402,288.6763,219.1405182,229.6934967,441.6937866,448.2072754,549.1240234,555.0628052,563.8660889,568.3132324,643.7105713,661.1582031,squatting
Frame_88,251.718689,245.5670471,187.8806915,180.1974487,279.6421814,288.7779541,219.3478241,229.8910828,441.5236206,447.6508179,549.3494873,555.0881348,564.1893921,568.1514893,644.2984619,661.1723022,squatting
Frame_89,251.4774628,245.1931458,188.6909637,181.0061188,280.2572632,289.5439758,218.6797333,229.1991272,441.4974365,447.1785889,549.3921509,555.0241089,564.3758545,568.2643433,643.2926636,660.7090454,squatting
Frame_90,251.9099121,244.9210358,189.4799042,181.0929871,281.1707764,290.0464478,218.8911133,228.9445648,441.5091248,446.6459045,549.4251709,554.784668,564.7139893,567.7999268,644.2312012,660.2516479,squatting
Frame_91,251.6530762,244.4857788,188.6566467,180.1269989,279.7611694,288.4277954,218.2528839,228.7048035,441.8254395,446.8493042,548.9381714,554.1113892,565.987854,568.5337524,645.703064,661.0160522,squatting
Frame_92,251.1459961,244.3272552,188.5602264,180.243927,279.1075439,287.8572388,217.9673004,228.1269531,441.5600586,447.0917358,548.2993774,553.6222534,566.5049438,568.9990234,645.9077148,661.2070313,squatting
Frame_93,250.938385,244.0447083,188.389328,179.9566345,279.1150208,287.599762,218.3312683,228.3497925,441.9483337,447.6057434,548.822998,554.1849976,566.774292,569.342041,646.7468872,661.7404785,squatting
Frame_94,250.1202698,244.0648041,187.4255371,179.9012451,278.0802307,287.3721008,217.2781525,227.8205719,442.2937622,448.0273743,549.1539307,554.5211182,566.5057373,569.1784058,646.168335,661.9869995,squatting
Frame_95,250.6300812,243.80896,188.1110687,179.9535675,278.4550171,287.4645386,217.3142548,227.8117523,442.1311035,447.4978333,549.3184204,554.4296265,567.4060059,569.0936279,647.4907837,662.0957031,squatting
Frame_96,249.6847534,243.7329865,186.7360535,179.4606781,277.8610535,287.3609314,216.7317505,227.8689575,442.6149902,448.6942444,548.932373,554.4518433,565.5913696,568.8153687,645.887207,662.8005981,squatting
Frame_97,249.7422333,243.5758972,186.8179474,179.4008636,278.4099426,287.862793,216.9599609,228.1568909,442.8024902,448.4584045,549.1397705,554.3692627,565.7896729,568.1188354,646.4771118,662.4161987,squatting
Frame_98,249.9522858,243.0984192,187.4776917,179.6940308,278.6327209,287.9385986,216.6091766,228.2563324,442.7142334,448.3477478,548.9022827,554.1155396,565.5439453,567.7092896,646.2601318,662.3759155,squatting
Frame_99,250.0189056,242.7761688,187.2196503,179.1352539,278.0256348,287.6693726,216.3815918,228.0842743,442.4823303,448.2287292,548.7850342,553.8841553,566.8837891,568.2080688,647.5463257,662.6534424,squatting
Frame_100,250.1695557,242.3485413,187.5178986,179.0362701,278.8101501,288.1823425,215.8763123,227.2584534,442.6431885,447.8207397,548.7523804,553.687561,566.8595581,568.1090698,647.3021851,662.6447144,squatting
Frame_101,249.7250824,241.9069824,187.7901154,179.1152802,279.3651733,288.4050598,215.3241272,226.2957306,442.9958191,448.0706482,549.1087036,554.0169678,567.4160156,568.4925537,646.2874146,661.84729,squatting
Frame_102,248.8229218,242.0273285,186.8113251,179.003418,278.0248718,287.756958,215.2733917,226.2072906,442.3204956,447.7380371,548.8240967,554.0049438,566.4979248,568.6065063,644.8839722,661.5909424,squatting
Frame_103,247.7992706,242.711731,181.689743,175.1235962,279.9196777,289.6314392,215.8524628,225.2740936,440.725708,448.6451721,550.7514038,556.9430542,560.4036255,568.84375,642.894165,667.5169678,squatting
Frame_104,246.8744049,242.7985077,181.700119,175.8722229,280.5423584,291.0826416,215.9269867,225.2579346,439.3763428,448.2659912,550.8952026,557.7416382,557.9435425,567.9915771,639.7773438,666.7357788,squatting
Frame_105,247.1196899,242.5239563,182.1632233,175.8759766,281.5097046,291.4159241,216.1407013,225.6466217,439.2450867,448.3251648,550.659668,557.8154297,556.2711182,567.5907593,638.0397339,666.4735107,squatting
Frame_106,246.9170227,243.2260742,181.3557739,175.7352295,281.072998,291.1230469,216.1038818,225.6629944,438.7281799,448.7581787,550.4595947,558.1204834,555.0194092,567.6929321,636.8474731,666.8733521,squatting
Frame_107,246.3355408,243.3311005,181.1536255,176.0081329,281.8940735,292.4469604,216.1836548,225.5502472,438.6737671,448.8678589,550.8850708,558.7299194,553.6256104,566.713623,636.3804932,666.5869141,squatting
Frame_108,246.7218628,242.8927307,182.0283356,175.8910675,283.4368896,293.522583,216.7261047,225.9663239,439.1464844,448.5821838,551.2255859,558.7559814,554.0926514,566.090271,638.5767822,665.895813,squatting
