Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_32,245.0881042,256.3272095,238.8496399,248.7200165,236.59198,246.3303833,227.051712,240.1502075,260.0741882,270.1764832,413.3201294,418.632782,538.4139404,545.6022949,653.1818848,663.7348633,standing
Frame_33,245.2933807,256.3291321,238.8865356,248.5622864,237.0325317,246.4336548,227.7880554,240.4093781,260.1648865,270.2707825,413.276001,418.5985718,538.2414551,545.4613037,653.2922974,663.6005249,standing
Frame_34,245.0601349,256.6613464,238.1312103,248.1791077,236.3597565,246.4101715,226.4739227,240.2619934,260.3503723,270.3384705,413.2320557,418.505127,538.380249,545.8658447,653.3178101,664.2139282,standing
Frame_35,244.4997559,256.8152466,237.9626312,248.5009766,236.0355835,246.239151,226.4475708,240.3432159,260.7704163,270.6670227,414.1240234,419.336853,539.4400024,546.6627808,653.7182617,664.5319824,standing
Frame_36,244.1589355,257.1766663,237.0983887,248.1100159,235.7709808,246.145462,226.1554718,240.5796204,260.8366699,270.4983521,413.9267883,418.9928589,539.1138306,546.201416,653.6784058,664.7573242,standing
Frame_37,243.116272,257.4933167,236.1663513,248.0400085,235.5478058,246.1231384,226.1447754,240.3425598,261.2418213,270.8074036,413.6113892,418.6532288,538.7941284,545.9528809,653.4515381,664.9866943,standing
Frame_38,242.478302,257.0737305,235.9967651,248.0810699,234.6433258,246.0003052,224.8465576,239.8727875,260.9888,270.3608704,413.9549255,418.8782043,539.3777466,546.1488647,654.0076904,665.442627,standing
Frame_39,242.5318451,257.0069275,235.9796448,248.0220947,234.9914703,246.2054291,225.8679504,239.891037,260.6777344,270.2520752,413.7084351,418.7439575,538.8825073,545.7080078,653.4265137,664.8010864,standing
Frame_40,242.0728912,257.1111145,235.7018738,248.1640778,234.8967285,246.7396851,224.8104248,239.3672485,260.9423218,270.5042725,413.1461182,418.2967529,537.2860107,544.9436035,651.6515503,664.757019,standing
Frame_41,242.4690247,256.6679993,235.9595947,247.7158356,235.2660522,246.1565094,226.8454895,239.4844971,261.2035217,270.646698,413.9837036,419.0369568,538.5858154,545.5167236,653.5837402,664.6314697,standing
Frame_42,242.8321381,256.6122131,236.3365173,247.849472,235.4952393,245.9427338,226.7290039,239.2560577,261.4146118,271.1288452,414.8602905,419.9837036,539.6381836,546.237793,654.5285645,664.9504395,standing
Frame_43,243.0911865,256.6935425,236.6495056,247.9704895,236.506546,246.5797424,227.5402679,239.1288452,260.8244324,270.9225159,413.8779297,419.2525635,538.4840088,545.4298706,655.1420288,665.1641235,standing
Frame_44,244.0835571,256.3701477,237.8822937,248.150116,237.3554535,246.3669281,227.7041779,238.6051025,260.8583984,270.3433228,414.4077148,419.3519287,539.916748,545.3743286,656.5339355,665.204895,standing
Frame_45,244.383194,256.0999451,238.9724579,248.8031006,237.6402435,246.3947449,227.9409027,238.2528076,260.5581055,269.9989014,415.7782593,420.7180481,541.2190552,546.4660034,657.2147217,665.567627,standing
Frame_46,244.4688416,255.9968567,238.9425964,248.7373047,237.956131,246.7385559,228.0338135,238.7636414,261.3272705,270.9819031,415.9163513,420.9806519,540.8652954,546.6125488,657.4225464,666.187561,standing
Frame_47,245.0335083,255.9628143,239.6330109,248.8563538,238.6799316,246.6709137,229.1483154,239.0002441,261.8714905,271.1939087,415.7356262,420.6126404,541.491272,546.9407349,657.8572998,666.2520142,standing
Frame_48,245.0673218,255.5323334,239.5325623,248.4965668,238.3612976,246.4552765,228.3352203,238.6571198,261.6311951,271.0036621,415.7106018,420.6275635,541.107605,546.652771,657.4432373,665.9038696,standing
Frame_49,245.353363,255.9984741,240.2716675,249.4664612,239.2286835,246.741333,229.6171875,237.6360321,261.5440674,271.0296631,415.9669189,421.0145569,540.6994629,546.5255737,657.2642212,665.4880981,standing
Frame_50,245.2525177,256.0714722,239.568985,248.5277557,239.1009979,246.2496338,230.6282959,237.2279968,261.6455994,270.811676,415.3155518,420.2063599,540.5253906,545.9216309,657.0128174,664.9909058,standing
Frame_51,245.1504669,255.4533844,239.5561371,248.211853,239.1142273,246.2627716,230.7383575,237.898407,261.7105408,270.7849426,415.250885,420.1239929,540.6878052,546.0301514,658.2566528,666.2282104,standing
Frame_52,244.7044525,255.4121704,239.3924255,248.2510529,238.7118073,245.8910217,230.5373383,237.7484283,262.4591675,271.5690613,415.7708435,420.6240234,541.3560791,546.5514526,658.9914551,666.8987427,standing
Frame_53,244.1601105,255.6283875,238.5862732,248.0427094,237.8977509,245.6486664,229.1061249,237.0989075,262.453064,271.7157288,416.0201721,420.8789673,541.9900513,547.2087402,659.1064453,667.3076172,standing
Frame_54,245.1932678,254.4508514,239.9699097,247.8619232,238.0682678,245.0469666,228.985321,235.7562561,262.7076721,272.0585327,417.0490723,421.9914246,542.7111816,548.0391846,659.1212769,667.2868042,standing
Frame_55,245.6741028,253.6545715,240.4547729,247.4359283,238.1756134,244.7012939,229.3065491,235.8405914,262.821228,272.1332703,417.3050232,422.2941895,543.0072021,548.4771729,659.392395,667.4910278,standing
Frame_56,245.9778748,253.4002991,240.7710571,247.2086487,238.6287689,244.6152344,230.0704956,235.5522919,263.2094421,272.4285583,416.3334351,421.3145447,541.9486084,547.510437,658.8665161,666.7653198,standing
Frame_57,246.0596771,253.4661865,240.7411041,247.2571259,238.7933044,245.1973267,229.3746185,235.9683838,263.0875854,272.5049744,416.0712585,421.1089478,541.7824097,547.3548584,658.4298706,666.4675903,standing
Frame_58,244.973114,253.1285248,240.1418762,247.1912079,238.7171936,245.2154083,229.266861,235.4566956,263.8614502,273.1123962,416.824646,421.7773438,542.9442139,548.3746948,658.9436646,667.0840454,standing
Frame_59,244.9405518,252.8815155,239.9972076,246.7723389,239.1533508,245.2263794,229.658432,234.18367,263.7969055,273.0255737,415.5690613,420.5753784,541.2008667,546.7438354,658.1948242,666.3894653,standing
Frame_60,244.377655,253.068512,239.2107849,246.6952515,238.7185059,245.5279541,229.4065247,235.0646362,263.8414917,273.1114807,415.4531555,420.4374084,541.1867065,546.6538086,658.402832,666.6516113,standing
Frame_61,243.852951,252.5027771,238.8978577,246.531601,238.0435028,245.1854553,229.6072693,236.3339386,263.2890625,272.7698975,415.9801941,421.098877,541.0438232,546.6886597,658.5933838,666.7268066,standing
Frame_62,244.2063599,252.5185547,239.1745758,246.1961365,238.6930695,245.0388947,230.6277008,234.9814606,263.3419495,272.7675171,415.6829834,420.8555298,540.6861572,546.4312744,657.7331543,665.8225098,standing
Frame_63,244.4504242,252.0179291,239.79953,245.9982605,239.2981873,244.5884094,231.5865173,234.2281494,263.6000671,273.0047302,416.4078369,421.6882935,541.0836792,547.1596069,657.234314,665.5855103,standing
Frame_64,243.201416,252.099762,238.5379181,245.8690033,238.3163757,244.6055145,230.9370728,235.1794434,264.1798706,273.46521,416.2101746,421.3195801,541.4399414,546.9636841,658.7890015,666.6687012,standing
Frame_65,243.7994995,251.6023102,239.3186951,245.8496704,238.6450958,244.5788269,230.9132996,234.6609955,263.9629211,273.3752747,416.1671143,421.417572,540.9746094,546.9290771,657.4762573,665.7237549,standing
Frame_66,243.8445129,251.7298431,239.168808,245.7230377,238.8778229,244.7291565,231.0067444,234.4008331,263.7406616,273.1320801,415.8290405,421.083313,540.500061,546.5084229,657.1765137,665.5499268,standing
Frame_67,243.4849091,252.1521759,238.7871552,245.9247131,238.3600922,244.7287903,230.5202026,234.3467102,263.7973328,273.2233582,416.1744385,421.4267578,540.7575073,546.8498535,657.0410156,665.487915,standing
Frame_68,242.5745544,251.96521,237.9644928,245.8351593,237.6118317,244.7397156,229.8927612,235.1221008,263.5007935,273.3119812,416.0413208,421.4176331,541.0691528,547.1229858,657.9164429,666.4779053,standing
Frame_69,242.7868347,251.8562469,238.1037903,245.8148956,237.7033844,244.8224792,229.6469421,235.3247528,263.1338806,273.1105347,415.9246216,421.3753662,540.9197998,547.0100708,658.0866089,666.6245728,standing
Frame_70,242.3795776,252.1247711,237.7120819,246.0256195,237.2316132,244.9904633,229.0928802,236.0662231,263.5719299,273.4663391,416.3731384,421.7141724,541.5828247,547.4545288,658.7526245,667.2089844,standing
Frame_71,242.6597443,251.7234802,238.010025,245.920578,236.9217224,244.5824127,228.7637024,236.7372131,263.7028198,273.3075867,417.1013489,422.3045044,542.6038208,548.2745361,659.5018311,667.7506104,standing
Frame_72,242.8250732,251.562851,237.9714355,245.7540741,236.9853363,244.8562164,228.6662292,236.9446106,263.944458,273.5639954,416.9083557,422.0892334,541.8441162,547.4978027,658.8723755,667.2015381,standing
Frame_73,243.0381012,251.0421753,238.5275879,245.9498291,237.1988678,245.1671448,228.4567261,237.1224365,263.9886169,273.8600769,416.5962219,421.9053345,541.6459351,547.4667969,658.7041016,667.2125854,standing
Frame_74,243.1029205,251.0496216,238.7143402,245.8843536,237.7269897,245.0716095,229.1160278,236.1436157,264.6720581,274.346283,416.6516113,421.8884583,541.2692871,547.0942993,658.2373047,666.670166,standing
Frame_75,243.180069,250.9958191,238.7522736,245.8402405,237.7807159,245.0781555,229.4943237,236.0658264,264.5088196,274.4812317,416.2167358,421.6378784,540.7731323,546.8486938,657.4389038,665.9129639,standing
Frame_76,243.2900543,250.9954071,238.9299622,245.9000854,237.8893127,245.1254578,229.0621185,235.5727539,264.2945862,274.3010864,416.1354065,421.5974121,540.8024902,547.0375366,656.965332,665.5732422,standing
Frame_77,243.0007935,250.7502899,238.5547638,245.6909332,237.7268677,245.4702606,228.3008118,236.0319824,264.7911072,274.4489746,415.7740479,421.0129089,540.7127686,546.4938965,657.6342163,666.0794678,standing
Frame_78,242.9165802,251.2640839,238.183197,245.7836609,237.2987976,245.3485107,228.173172,236.1488953,264.5802917,274.2172241,416.0783997,421.2748108,540.8018799,546.4802856,657.5950317,666.0343628,standing
Frame_79,242.8994751,251.7431793,238.1452026,245.9797974,237.7066803,245.4828186,228.4373169,235.1711578,264.6924438,274.5782471,415.5240173,420.8583069,540.2778931,546.1853027,657.0778198,665.6518555,standing
Frame_80,243.4557037,251.6572876,239.0878906,246.3442535,237.7835999,244.9754791,229.07724,234.9759216,264.9268799,274.7371521,416.2434998,421.5656738,541.0561523,546.8850098,657.4214478,665.8068237,standing
Frame_81,243.2724457,251.6486511,239.2417755,246.6299286,237.6217957,245.0032501,228.6000671,234.8950806,265.0567017,274.8354187,416.6686401,421.9524841,541.5140381,547.1901855,657.5582886,665.8948364,standing
Frame_82,242.8036041,251.6062164,238.6602173,246.3510742,237.5487366,245.1611023,228.4924469,235.1001129,265.1239014,274.8233948,416.6157532,421.8646545,541.3214111,547.0363159,657.4724121,665.9215088,standing
Frame_83,243.18367,251.725769,239.1057129,246.696167,237.3907776,245.1775513,228.1807404,235.4203339,265.4739075,275.3650208,417.0773621,422.3799438,541.6395874,547.4266357,657.5268555,666.0100708,standing
Frame_84,242.908905,251.3220978,239.3514862,246.8152466,237.3730011,244.8630066,228.3489227,235.0847626,265.3879395,275.3207703,417.1569214,422.5207825,542.12677,547.9078979,658.0556641,666.5588379,standing
Frame_85,242.5235138,251.4972229,238.9450684,246.8125305,237.2273254,244.9496918,228.2081909,235.1001434,265.2498779,275.0827637,417.0762329,422.3599548,542.302063,547.9180908,658.3167725,666.8131104,standing
Frame_86,242.7894897,251.0580902,239.3023376,246.638092,237.4431,244.7229767,228.3033142,234.8843994,264.8557434,274.6391602,416.914093,422.2122192,541.968811,547.6552124,657.9875488,666.4325562,standing
Frame_87,243.0059052,250.5240936,239.8683929,246.7958069,237.6624603,245.0111542,227.8503571,234.9350891,265.2037354,275.0333252,417.0751953,422.4295044,541.7845459,547.6043091,658.0531006,666.6018677,standing
Frame_88,244.4625702,250.598053,240.0970154,245.9799194,238.2626953,245.5485535,227.5665894,235.3714447,266.3250122,275.8661499,414.7488403,419.8531799,539.7897339,545.305481,657.6812134,665.7415771,standing
Frame_89,243.9551849,250.760788,239.7329102,246.0935059,238.0857391,245.6647644,227.495636,235.2868347,266.3311462,275.8915405,415.0879211,420.2225952,539.8980713,545.4987793,657.5643921,665.7405396,standing
Frame_90,244.1497955,250.7299957,239.8348083,246.0742188,238.0739746,245.723114,227.2684784,235.336853,265.7380676,275.277832,414.9089661,420.0305481,539.9058228,545.4586792,657.3000488,665.4639282,standing
Frame_91,244.3372498,250.020752,240.0850677,245.841629,237.8204498,245.4501648,226.9662476,235.8722229,265.7808838,275.3986206,414.6560669,419.7766724,539.706543,545.2173462,657.4266357,665.4780884,standing
Frame_92,244.7848816,250.1428833,240.3883362,245.834549,238.0115814,245.3158417,227.0757294,235.1763458,265.835144,275.5123596,414.8690796,420.0353394,539.9058228,545.5327148,657.3948364,665.4632568,standing
Frame_93,244.7999573,249.7373962,240.6747894,245.8777008,237.9453278,245.21698,226.8759155,235.3198547,265.6025085,275.212677,415.285675,420.4449158,540.3795776,545.9559937,657.7801514,665.8806152,standing
Frame_94,244.9318695,249.8292389,240.8922272,246.0003052,238.0631409,245.06073,227.0434723,234.7904053,265.4900208,275.1427307,415.347168,420.5336609,540.4742432,546.1290283,657.8244629,665.9666748,standing
Frame_95,244.6024323,249.4705811,240.3735046,245.6168823,237.8624725,245.3933258,226.1967926,235.1376648,265.9712524,275.6599426,415.0863037,420.2754517,539.8950806,545.7426147,657.2963867,665.7496338,standing
Frame_96,244.210556,249.5565338,240.0954437,245.598938,237.9139709,245.5227966,226.3292236,234.7684174,266.0803833,275.5288391,415.0536499,420.1422424,539.7296143,545.4276123,656.9747314,665.3765869,standing
Frame_97,244.6304016,250.0193176,240.155304,245.5444336,238.4327087,245.8056793,226.7627716,234.0591125,265.9233704,275.3695374,414.5847473,419.6733398,538.8226318,544.6270752,656.1616821,664.5993652,standing
Frame_98,244.4557343,249.8259277,240.2583313,245.6463928,238.5290222,245.8275604,226.7756348,234.1127625,266.5829163,275.875885,415.2077026,420.2121277,539.0615845,544.7513428,656.3357544,664.7607422,standing
Frame_99,244.0819702,249.907608,240.1125641,245.6911469,238.7995605,245.9645538,227.2404938,233.7464905,266.3077698,275.4207458,415.1035767,420.0502625,539.2695313,544.7564087,656.8911743,665.2454224,standing
Frame_100,243.8457336,249.7062073,239.7593231,245.527832,238.4468994,245.9832001,226.7584229,234.2552948,266.5195313,275.5408325,414.9767761,419.8444824,539.2002563,544.5274048,657.2597046,665.5861206,standing
Frame_101,243.940979,249.5735168,239.783844,245.3912964,239.0231018,246.6670074,226.9627533,233.9578705,266.8111877,275.583252,414.0263367,418.7958374,537.8462524,543.0950317,656.9874878,665.2900391,standing
Frame_102,244.3917847,249.5959167,240.1777039,245.4789276,239.1563263,246.6331482,227.1278229,233.9080353,266.927948,275.6411743,413.9451294,418.6658936,537.7501831,542.9163208,657.2676392,665.4758911,standing
Frame_103,244.5799561,249.4757538,240.0340271,245.2706604,239.0939331,246.8466187,226.6384125,234.6541443,266.7876282,275.5198975,413.9256897,418.6127319,537.9200439,542.9986572,657.7862549,666.0484619,standing
Frame_104,244.2512512,249.4137878,240.2695007,245.5868378,238.7557678,246.1422272,227.3238373,234.7504578,267.124939,275.9760742,414.8691406,419.5883179,539.5467529,544.4923706,659.2522583,667.3187256,standing
Frame_105,243.811554,249.3025665,239.928772,245.6508179,237.9839325,245.9429626,226.6274261,235.4508667,266.8972778,275.9312744,415.3882141,420.1719666,540.5007935,545.5310059,659.5865479,667.8063354,standing
Frame_106,244.3813324,249.1158752,240.4511566,245.7272339,237.9300385,245.8266296,226.4140472,235.7250061,267.3864746,276.3754883,416.1327209,420.8864136,540.9646606,546.0339966,659.7651367,667.9786987,standing
Frame_107,244.3776398,248.7831573,240.3419647,245.2915344,238.059845,245.6965027,226.4216614,235.5113373,267.4067688,276.3016357,415.5046997,420.2347717,540.9404297,545.9761963,660.0684814,668.2230225,standing
Frame_108,244.4234924,248.5727844,240.6414642,245.4213409,238.312149,245.9305267,226.2644806,235.796051,267.6112366,276.5988464,415.0888062,419.8899231,540.7158813,545.9312744,659.8793945,668.1553955,standing
Frame_109,244.4395142,248.5373383,240.5935974,245.2811432,238.0883179,245.5001526,226.3177338,235.4833527,267.4960938,276.4146118,415.5828247,420.3549194,541.291687,546.4471436,660.043335,668.2045898,standing
Frame_110,244.1322479,248.3957214,240.1909485,245.0798187,237.8667755,245.4980316,226.1432495,235.4818573,267.2897339,276.3823242,414.9276428,419.8086548,540.8690796,546.1289673,660.1102295,668.3607788,standing
Frame_111,244.1398926,248.101059,240.2541046,244.9389954,237.8363342,245.4038086,226.0740967,235.4731903,267.315918,276.2827454,415.0500793,419.8967896,540.9000244,546.1361084,659.9933472,668.2216797,standing
Frame_112,243.5736237,248.514389,239.3948975,244.7579956,237.4723511,245.1931763,225.9236908,235.4441986,267.2643433,276.4371948,415.5489502,420.4563904,541.5936279,546.9100342,660.1447144,668.4904175,standing
Frame_113,243.52771,248.6367493,239.5344543,244.9475403,237.1905975,244.6946716,226.0396729,235.486084,267.3627625,276.6232605,416.2955017,421.2750549,542.8101807,548.2427979,660.8814697,669.2648315,standing
Frame_114,243.1087646,248.4038696,239.2735291,244.7782288,237.4531097,244.8164673,226.4833832,235.2058868,266.6961975,276.0831604,415.7780762,420.8712158,542.5476685,548.1008911,660.9480591,669.3444214,standing
Frame_115,243.3683014,248.0464783,239.8494263,244.9450531,237.6659851,244.914444,226.3537598,235.0697784,266.8718872,276.3009949,415.7935791,420.9514771,542.3481445,548.0579224,660.8533325,669.3461304,standing
Frame_116,243.019043,247.7026062,239.5636902,244.6477966,237.4220428,244.6583557,226.3787689,234.9518738,266.5747375,276.1062927,415.4668274,420.7232971,541.836731,547.7866211,660.2000122,668.7685547,standing
Frame_117,243.2659302,247.1681213,239.8192596,244.3978271,237.6192627,244.669281,226.4046326,235.0690308,266.4237366,275.8512878,415.2351074,420.4729614,541.3832397,547.3131104,660.234375,668.7741699,standing
Frame_118,243.1055756,246.6190948,240.2505798,244.6656799,237.3638458,244.4388275,226.0535126,235.3269043,266.5278625,276.0740051,415.7042236,420.9952393,542.1868896,548.2116699,660.583374,669.1939697,standing
Frame_119,242.4798126,247.1151428,239.3023987,244.4299774,236.8177643,244.0160828,226.0220642,235.0251923,266.4100342,276.1422119,415.1451721,420.4512634,542.2160645,548.1620483,660.8466797,669.3806152,standing
Frame_120,242.3304749,246.7586365,239.5274963,244.5292511,237.083313,244.2163086,226.0578613,234.9954376,266.5492554,276.3617249,415.7489014,421.1005554,542.6324463,548.505188,661.2575073,669.7631836,standing
Frame_121,241.4043732,247.1850891,238.5370026,244.3470001,236.9343109,243.9376984,226.7700958,234.4642487,266.7319641,275.7159424,415.8799744,420.7888794,543.3331299,548.541748,661.7545166,669.899231,standing
Frame_122,240.9563446,247.4558258,238.129715,244.534256,236.4806824,243.9063263,226.4164124,234.515625,266.6213074,275.8450012,416.7123413,421.7156677,544.185791,549.5334473,662.2078857,670.6010132,standing
Frame_123,240.8164063,247.282196,237.9525604,244.4032898,236.2711792,243.955246,226.1130829,234.7364807,266.5614319,275.7473145,416.9926453,421.9709167,544.2411499,549.5137329,662.2814331,670.6676636,standing
Frame_124,241.2298889,246.7577667,238.4968262,244.3104706,236.3900909,243.7173767,226.1897583,234.7325592,266.5608826,275.64328,417.6865845,422.669281,544.6702881,549.9897461,662.4953613,670.810791,standing
Frame_125,241.1577911,246.8519745,238.2786865,244.1906433,236.3460693,243.7039185,226.2156372,234.6465759,266.4933777,275.5865173,417.3943481,422.3797913,544.5093994,549.8539429,662.4315796,670.7626953,standing
Frame_126,241.0779266,246.6795959,238.0623474,244.0140533,236.2306671,243.8314056,225.8164063,235.0966949,266.4150696,275.440094,417.1708679,422.092041,544.4445801,549.6087646,662.5073242,670.8080444,standing
Frame_127,241.0395203,246.6127777,238.0551605,244.035202,236.119873,243.7169647,225.6961517,234.8137207,266.5153503,275.7424927,417.5809631,422.6334229,544.1942139,549.7114258,661.6287842,670.1641846,standing
Frame_128,240.7525024,246.6490173,237.8713379,244.0707855,235.883667,243.5460358,225.5544891,234.795517,266.4563293,275.5844116,417.7260132,422.7174377,544.7426758,550.1190186,662.1182251,670.5827637,standing
Frame_129,240.2359619,247.1983948,237.2087097,244.0983582,235.7127228,243.4956665,225.8581238,234.8031311,266.6399841,276.0378723,417.6455078,422.7089539,544.6138306,549.9871216,662.2739258,670.7290649,standing
Frame_130,240.3175507,247.3989716,237.5717621,244.5341949,235.8833313,243.8254547,225.7431183,234.9547729,266.6059875,275.9003601,417.59375,422.5914001,544.7407837,549.9265137,662.4619141,670.8308105,standing
Frame_131,240.1457214,247.4609222,237.4933319,244.5940704,235.8213043,243.5991821,226.0436401,234.7424164,266.6011353,275.7657166,417.6357117,422.5793762,544.9244385,550.0144653,662.5172119,670.8189697,standing
Frame_132,239.7937775,247.524765,236.5888367,244.0936279,235.1665802,243.3057251,225.9653625,234.9685059,266.1510925,275.569519,417.4691467,422.5275879,544.9761353,550.2808838,663.0588379,671.4805908,standing
Frame_133,239.4595642,247.4960938,235.8248291,243.5865479,234.8263702,243.0262146,225.7703705,235.060318,266.6880493,276.0178833,417.6940308,422.6608276,545.0765991,550.2786255,663.0908813,671.5297852,standing
