Frame,x_5,x_6,x_11,x_12,x_13,x_14,x_15,x_16,y_5,y_6,y_11,y_12,y_13,y_14,y_15,y_16,label
Frame_17,256.338501,147.2606049,234.6764526,162.6266022,241.8549805,156.3861542,249.3189697,144.4729614,275.6729431,275.9873962,445.3125305,445.7724915,574.2755127,575.2928467,677.5360718,673.2437134,standing
Frame_18,257.560791,147.1685333,235.1692352,161.2732239,243.0163727,155.7714386,249.3143921,144.7095184,277.28302,279.0939026,442.9078369,443.5508728,574.1536865,573.9025269,678.3180542,672.6068726,standing
Frame_19,257.6864014,146.7905273,235.3462524,161.1139374,243.3964844,156.0250092,250.1328735,144.9014587,277.2813416,279.3482361,442.2325745,442.9843445,573.5071411,573.6142578,678.5327759,671.9755249,standing
Frame_20,257.8534546,147.0799561,235.2669525,161.0540924,243.6950684,155.7994995,250.6279907,144.4047241,277.3623352,279.3304749,442.1217041,442.7961731,573.6728516,573.4452515,679.4229126,673.2832031,standing
Frame_21,257.8075867,147.112442,235.290329,161.2014771,243.6124725,155.8962708,250.4487152,144.6488037,277.6298828,279.7944336,441.598053,442.3615112,573.1841431,572.9754639,679.0036011,672.8674316,standing
Frame_22,258.6221924,147.9158325,235.6289673,161.6035004,244.1460114,156.5163879,250.0771942,144.6733704,277.3869629,279.5960999,441.9203186,442.6279907,572.3493652,571.9035034,680.0884399,673.4820557,standing
Frame_23,258.8530579,148.5025635,235.4707489,161.7683258,243.7435303,156.6169891,249.8141785,144.792923,277.3531799,279.3379822,443.0691223,443.6131287,573.7017212,573.0465088,680.3370361,674.0336304,standing
Frame_24,259.2271423,148.6733246,235.8706665,162.0387115,243.657608,156.7776794,249.8105164,144.9233704,277.4886475,279.3702087,442.618988,443.1388245,573.7008057,572.7620239,679.3253784,674.3928833,standing
Frame_25,259.1744385,148.5273438,235.5235138,161.6593018,243.5757751,156.8645172,249.5321808,145.2565002,278.2678833,279.9237976,443.3044739,443.7643738,574.9262695,574.0872803,679.5828247,674.4390869,standing
Frame_26,259.5507507,148.3966217,236.2726135,162.1513977,243.5694733,157.3695221,249.2603302,145.1506042,278.6669617,280.4235535,444.1839294,444.6703796,575.3117676,574.3728638,679.2297363,674.2067261,standing
Frame_27,259.5816956,148.2292633,236.0662537,161.9443665,243.8267059,157.1809082,249.321701,144.9833984,279.1018066,280.5998535,445.21875,445.5396118,575.65448,574.272522,679.9030762,674.4903564,standing
Frame_28,259.7280273,148.2163849,235.8168182,161.7016754,243.5539093,157.051178,248.9481964,145.5948792,279.3623962,280.8089294,445.1047668,445.394989,575.0870361,573.8597412,680.0250854,674.2050781,standing
Frame_29,259.6511841,148.1868134,235.8129425,161.7965698,243.5034637,157.0521088,248.9165955,145.734314,279.2856445,280.5059204,445.5510254,445.7381897,575.7251587,574.4689941,680.9403076,674.5678711,standing
Frame_30,259.452301,148.0507507,235.7139435,161.7403717,243.3055725,156.7943878,249.3488617,145.6954651,279.3866577,280.4289246,445.7399597,445.8893127,576.6107788,575.2425537,681.4404907,675.6616211,standing
Frame_31,259.4750671,148.1670837,235.8670197,161.8687897,242.766037,155.8565369,250.1265564,144.1330719,279.2096252,280.4034729,445.2112427,445.4154663,576.784668,575.3905029,682.1266479,676.2075806,standing
Frame_32,259.2533875,148.113266,235.738678,161.8737488,242.7874603,156.3270721,250.1562347,143.7352295,279.727356,280.7158508,445.4135742,445.5574341,576.3378906,574.8867798,682.3953857,676.9961548,standing
Frame_33,259.0532837,148.0139923,235.5731354,161.7622681,242.5490723,155.88591,250.4628906,143.7436981,279.4991455,280.5491333,445.3486023,445.5198669,575.9469604,574.505188,682.1114502,676.9267578,standing
Frame_34,258.4940491,147.6550903,235.4256287,161.6736755,242.2658691,155.5853729,250.5389709,143.2285614,280.0675049,281.0660095,445.0688171,445.2582703,576.3249512,575.2254028,682.8751221,677.2203369,standing
Frame_35,258.149353,147.4366913,235.1484528,161.4371643,242.3652954,155.5382233,250.3490143,144.1743622,279.8518982,281.0913391,445.9859314,446.3345337,577.9747314,577.5281982,684.3538208,678.737854,standing
Frame_36,257.5918274,147.3218231,234.6771698,161.124176,242.2952728,155.5673981,250.2930603,143.3576965,279.7197571,281.2637634,445.7310486,446.1907654,577.7843628,577.421814,683.7528076,677.7462769,standing
Frame_37,257.9992371,147.3777161,235.1892395,161.4558258,241.6322784,155.6610718,249.9347076,143.5739899,280.0019226,281.400116,445.5913696,445.9717102,577.8660278,577.4342651,684.1460571,678.1734009,standing
Frame_38,257.4104004,147.0991821,234.4998474,160.9489594,241.552536,155.5893402,249.5592194,142.7603149,280.2521667,281.7835083,446.2637024,446.5940247,578.8328857,577.9946289,685.796814,678.4258423,standing
Frame_39,257.8787231,147.3248901,234.3352966,160.6259003,240.6942444,155.2418518,249.3622437,142.4691925,280.7019043,282.5930481,446.7377319,447.2257996,578.9141846,578.232666,685.8372803,680.1191406,standing
Frame_40,256.9841309,147.0894318,233.5466156,160.1733704,241.1547852,155.8224335,249.42099,142.6121216,280.1564941,282.2711792,445.5722961,446.2320251,577.8809814,577.7241821,684.8912354,678.980835,standing
Frame_41,256.6631165,146.7527466,233.2290649,159.8378448,241.0398254,155.6379089,249.2776337,142.3908386,280.0573425,282.444397,445.0349426,445.8621826,577.3002319,577.5230103,684.3712158,679.0092773,standing
Frame_42,256.4742432,146.4198151,233.3344421,159.9284668,241.038269,154.9603882,248.9995575,141.9806976,281.0704651,282.96698,446.8349304,447.5184937,578.9238892,579.0736694,684.090271,680.1350098,standing
Frame_43,256.0547791,145.9782562,232.9641724,159.5545807,240.8424988,154.3851776,249.0758362,142.3370514,280.9449158,282.696167,446.8967285,447.5622559,579.5457153,579.756897,684.2663574,680.9278564,standing
Frame_44,255.8291321,145.9671173,232.6069183,159.3582153,240.4389343,154.3595734,249.6303253,142.3176422,281.1184692,282.9695129,446.4666748,447.1407166,579.1791992,579.3866577,685.008667,681.5735474,standing
Frame_45,255.5670929,145.5343781,232.3547058,159.004776,240.6840515,153.7649231,250.0231934,142.6829376,281.3241577,283.3814087,447.1300659,447.8663025,579.626709,579.781189,685.2957764,681.7293091,standing
Frame_46,255.3330688,144.8610535,232.4532623,158.9371185,241.0813293,153.7505035,250.1766205,143.3179474,281.4548035,283.519043,448.3144531,449.0629578,580.2200928,580.2962036,686.3693848,682.239624,standing
Frame_47,255.347229,144.8001556,232.4618073,158.9338379,241.5869904,153.9849854,250.0432892,143.6760254,281.5696106,283.7553406,448.2693176,449.1550293,579.6976318,580.4046021,685.748291,682.541748,standing
Frame_48,255.2201538,143.9624176,232.5122375,158.5017853,241.5656891,153.9972839,250.4870605,143.5518951,282.3133545,284.6424866,449.0204773,449.9367676,580.9630127,581.2564087,686.5734253,682.6192017,standing
Frame_49,256.8974609,143.4195404,233.5977173,156.7624817,241.1084137,154.3394928,251.7885132,142.1833801,282.4781799,283.7636719,446.4295959,446.5151367,579.3405762,577.3305054,686.8886108,680.3119507,standing
Frame_50,256.4006958,143.5538483,232.9938507,156.4829254,240.5915375,154.3884583,252.0250244,141.9450073,282.5935364,283.7270813,446.2728271,446.2660522,579.5227661,577.112793,687.3123779,680.8815918,standing
Frame_51,256.4809265,143.411377,232.9618683,156.2918091,240.7242279,154.162384,252.1289368,141.9079742,282.8912964,283.9410095,446.163269,446.1548767,579.4237061,576.9832153,687.3405762,681.7543945,standing
Frame_52,256.5090027,143.2078552,232.8062286,156.0534363,240.7928619,154.3268738,251.7738953,141.7578125,283.2171021,284.4736023,446.5957642,446.6820374,579.472229,576.968689,687.4252319,682.2962036,standing
Frame_53,254.8048553,143.8911285,232.0014191,158.1720123,241.6997986,153.8605347,250.6558228,142.8095551,283.0753479,285.3239136,449.8378296,450.6757813,581.770752,581.1813354,687.6542969,683.828186,standing
Frame_54,256.3499756,142.9694519,233.092453,156.3456726,240.8121338,154.5423584,251.4565277,142.2683716,283.4787903,284.5732727,447.0705261,447.0708008,580.4522095,577.7112427,687.446106,682.1203003,standing
Frame_55,255.9962769,143.031601,233.1657867,156.6638794,240.2135162,154.7471466,251.1838989,142.0760193,283.4595337,284.451416,447.2975159,447.3389587,581.1411133,578.736145,687.2399292,682.9345703,standing
Frame_56,255.8380585,142.9177094,233.0561218,156.5178833,240.0298004,154.6085663,251.1978912,141.8613129,283.5123901,284.7850037,447.0357056,447.07724,581.6099854,578.8342285,687.932251,681.5640259,standing
Frame_57,255.5016632,142.8470459,235.2876282,160.7223969,240.9414673,154.6598663,249.400177,144.3916016,282.7671204,282.1274109,451.0418701,450.0826111,582.6680298,579.9008789,690.1452026,683.7231445,standing
Frame_58,255.4695282,142.7934723,235.5966187,161.0050812,240.9945221,154.827713,249.3600006,144.4788208,282.7406311,281.753479,451.3682251,450.3218994,583.3826904,580.7727661,691.1130981,685.4469604,standing
Frame_59,255.2545319,142.8575287,235.5852051,161.1126099,241.1397705,154.8118439,249.8372192,144.622406,283.0609131,282.1502075,451.3746338,450.3069458,583.9165649,580.97229,691.5869141,684.7800903,standing
Frame_60,255.1123199,143.1997375,233.161438,157.0233765,240.154068,154.1690521,251.5067139,142.5287476,283.7806091,285.2429504,446.4055176,446.5999756,581.9751587,579.5932617,688.8410034,682.809082,standing
Frame_61,254.966217,143.0639496,233.6058502,157.3571777,240.4021759,153.8007813,251.0431366,142.1622467,284.0710754,285.3571167,447.1659851,447.2758789,582.2783203,579.9931641,689.8655396,682.5665894,standing
Frame_62,255.1739044,142.8656158,233.6009216,157.1313019,240.3942871,153.5885925,251.5016327,142.4970551,284.2739868,285.7470398,447.3787231,447.5777283,582.1323853,579.9470825,689.8284302,682.7288818,standing
Frame_63,255.1419525,142.7281494,233.545929,157.0070343,240.206192,153.5232391,251.7750397,142.4107666,284.7265015,286.2055359,447.5368042,447.7779236,582.618103,580.5892944,690.2434692,683.6237793,standing
Frame_64,254.996582,142.6893311,233.5904846,157.1477356,240.3707123,153.5806732,251.6091614,142.8182373,284.9545593,286.3492126,447.8501587,448.0964966,582.8030396,580.9885254,690.3579712,684.0632935,standing
Frame_65,254.8386383,142.2843933,232.9788666,156.4491882,239.9006348,153.6275024,251.7005463,142.3683167,284.9150696,286.578186,447.8324585,448.197998,583.142395,581.3397217,690.5274658,684.9087524,standing
Frame_66,254.7975159,142.2286835,233.1795807,156.5670013,239.5455627,153.5483093,251.4894409,142.2615967,285.2149658,287.3152466,447.1132202,447.6575928,583.2849121,581.7037354,691.0894165,685.7509155,standing
Frame_67,254.3723755,142.0874786,233.068573,156.527771,239.9194489,153.4289398,251.3374481,142.0709839,285.5969238,287.569397,447.5758057,448.0500793,583.6009521,581.7794189,691.0643921,685.406189,standing
Frame_68,253.9533386,141.9927063,235.2650452,160.8495636,241.7154846,154.0799866,249.1909637,144.027359,285.165741,285.157074,452.5749817,451.9664001,585.2120972,582.9667358,692.7088623,685.4638672,standing
Frame_69,253.7500153,141.6976013,235.3806152,160.9454041,241.5884247,154.3279724,248.9794159,144.1302948,285.1833191,285.1142578,452.7837219,452.2836914,585.0452271,583.4411621,692.4006348,686.5264282,standing
Frame_70,253.2376099,144.8279266,233.8130798,161.9951935,240.6462097,152.7778168,247.210434,143.8524628,283.5801392,283.4720764,454.649353,453.6873169,584.5664673,583.4655762,691.031189,684.4150391,standing
Frame_71,252.8936768,144.6078644,233.6295471,161.912384,240.5287476,152.7839508,247.2010498,143.7287598,283.8920288,283.6558228,454.2968445,453.3160095,583.8043823,582.7136841,691.078064,684.6478271,standing
Frame_72,252.6689758,144.4785767,233.4103394,161.6790771,240.6699371,152.3777924,247.5180206,143.0535431,283.9776611,283.6315308,454.295166,453.277771,583.5792236,582.6378174,691.0924072,684.4179688,standing
Frame_73,252.7037201,144.4111023,233.3789673,161.5975494,240.6309052,152.2974091,247.7097778,143.4407043,284.167511,283.6884155,455.0762634,453.9386902,584.7019043,583.4569702,692.3438721,684.6455688,standing
Frame_74,252.3072052,143.7996979,233.4350891,161.4984436,240.9714355,152.3710785,248.1700897,143.4854126,284.519165,284.0540466,455.3952332,454.2892456,585.446167,584.015686,693.1182251,685.1240845,standing
Frame_75,252.3901978,144.0871124,233.4472656,161.5391998,241.1778564,152.2433014,248.5667267,143.3344421,284.6149597,284.0185852,454.8358765,453.644928,585.4717407,583.9356689,694.2364502,685.7715454,standing
Frame_76,252.0720673,143.9497375,233.4350128,161.6348267,241.3979492,152.216568,248.7787323,143.6365662,284.6647034,284.1257935,455.226532,454.0371399,585.7130737,584.2075806,694.130249,684.7546997,standing
Frame_77,252.0120239,143.884613,233.2601471,161.4751129,241.1999512,152.1524658,248.5534668,143.436264,284.6171875,284.0612183,454.7748718,453.572052,585.1338501,583.5799561,694.006897,684.6618042,standing
Frame_78,252.2588043,144.0888824,233.2329865,161.3843994,241.0812988,151.9232941,248.414856,143.6713409,284.8006287,284.1925354,454.5132446,453.2516174,585.090271,583.4783936,694.0048218,684.2987671,standing
Frame_79,252.2492218,144.0100098,233.3388519,161.4298706,241.3961639,151.8965607,248.473114,143.95224,284.7564087,284.2756042,454.4072571,453.2024536,584.8981323,583.3328857,694.5036011,685.0275879,standing
Frame_80,252.3095398,144.0907288,233.6117096,161.6895447,241.4813538,151.981369,248.8041687,144.084198,284.9234619,284.4264832,454.7971802,453.5874329,585.3991699,583.7112427,694.774292,685.4244385,standing
Frame_81,252.2279816,144.095993,233.5397797,161.6848602,241.2264557,151.8851776,248.8578644,143.8102875,284.95578,284.6021729,454.696167,453.5547485,585.1601563,583.4667969,694.4961548,685.506958,standing
Frame_82,252.1924438,144.0305939,233.4812469,161.5907135,241.171875,151.6487122,248.7443695,143.6880951,284.8539429,284.5213928,454.0187073,452.9111023,584.5568848,582.9693604,694.748291,686.2452393,standing
Frame_83,252.0316772,143.9736481,233.2240143,161.4173737,241.2746582,151.8577881,248.9024658,143.6278687,284.6183167,284.3997803,453.8739624,452.8347473,584.404541,582.9381104,695.5230103,687.2174072,standing
Frame_84,251.905899,143.7864838,233.1465454,161.2524872,241.409668,151.763504,248.7168274,143.8500671,284.9318848,284.5557251,453.7867737,452.7148132,584.4160767,582.9629517,695.8573608,687.6654663,standing
Frame_85,251.8015289,143.5720062,233.0536041,161.0889435,241.2568207,151.62146,248.8407288,143.707077,285.009491,284.9304199,454.0653381,453.1160278,584.7929688,583.4252319,696.3158569,687.7443237,standing
Frame_86,252.0124664,143.6760254,232.9761047,161.0209808,241.0010376,151.8959198,248.6322021,144.0584106,285.0028687,284.9666138,454.2675171,453.2955322,584.8630371,583.3026123,696.3901367,687.7351074,standing
Frame_87,251.816803,143.0720978,232.664505,160.4168243,241.1424408,151.308075,249.021347,144.2413788,285.3462219,285.2060242,454.274231,453.2575073,584.8015747,583.1414185,697.0722046,687.5784302,standing
Frame_88,251.7876282,143.1520233,232.6764069,160.4600983,241.2251129,151.2344208,249.1704712,144.2197723,285.2951355,285.4193726,454.1656189,453.2461853,585.1357422,583.5016479,697.5632935,687.9103394,standing
Frame_89,251.92836,143.3414459,232.8872223,160.7343445,241.1586914,151.2150726,249.1017303,143.9707489,285.2108154,285.5609131,454.171814,453.2779236,585.0744019,583.2006836,697.7952881,687.7317505,standing
Frame_90,251.8668823,143.489563,232.6563416,160.6670685,241.1606293,151.3290863,249.5967102,144.1079407,285.0003357,285.6287842,453.773407,452.953064,584.7824707,582.8292847,697.8953857,686.8411865,standing
Frame_91,252.0906219,143.5622864,233.0029602,160.8921051,241.2536316,150.8515167,249.3448792,143.4740753,285.0887146,286.007019,453.965271,453.269104,584.5749512,583.0657349,697.6846313,686.7488403,standing
Frame_92,252.276474,143.4523621,233.1535797,160.8914032,241.1932678,151.2783203,249.8459625,143.3388062,285.3656311,286.4714661,454.7826233,454.1553955,585.8053589,584.0621338,699.1856079,688.3864136,standing
Frame_93,252.2494202,143.3578644,233.0750427,160.7285614,241.2438507,151.0322113,249.9853363,143.4184723,285.4822083,286.5341492,454.8165894,454.1972351,585.8554688,584.1609497,699.2490234,688.9602051,standing
Frame_94,252.2603302,143.5134735,233.1013336,160.8567657,241.144989,151.2096252,250.1770477,143.3525238,285.4391174,286.5097046,454.7711182,454.1545105,585.960083,584.2584229,699.6066895,689.1817627,standing
Frame_95,252.1888885,143.5111694,233.0547485,160.8391113,241.1020966,151.1358795,249.8278961,143.4467163,285.9281921,286.7465515,454.946991,454.2206421,585.9006348,584.1625977,699.1296997,688.5244751,standing
Frame_96,252.2047729,143.4749603,233.1036377,160.8457947,241.1542053,151.1856232,250.0072937,143.1268311,285.968811,286.644165,455.1359253,454.343811,586.0509644,584.2208862,699.3347168,688.7046509,standing
Frame_97,252.2252808,143.5238037,233.1756134,160.9190063,241.1585236,151.1973877,250.1238708,143.2120819,286.1689453,286.7430115,455.3031311,454.4701538,586.2166748,584.3857422,699.2045288,688.4122314,standing
Frame_98,252.2440186,143.5684204,233.2050171,160.9778748,241.1708984,151.2124634,250.1156158,143.130722,286.2351379,286.8082886,455.2188416,454.3598022,585.9673462,584.0290527,698.7697754,687.7601318,standing
Frame_99,252.2401123,143.5838318,233.1884308,160.9606934,241.2739258,151.0862274,250.01297,143.268692,286.2637329,286.9023438,455.2173462,454.3233643,586.1299438,583.8828735,698.899231,687.1888428,standing
Frame_100,252.1565399,143.2332764,233.1749878,160.8020172,241.2026367,150.8569336,249.7916107,143.2307129,286.1116333,286.6968994,455.7391663,454.8989563,586.3123169,584.3677979,698.2821045,687.5731812,standing
Frame_101,252.0813904,143.1188965,233.0971069,160.6820526,241.3573151,151.0169678,249.7537689,142.9552307,286.1427002,286.7680359,455.7996216,455.0119934,586.5692139,584.7796631,698.5415649,687.7344971,standing
Frame_102,252.0179291,143.1924133,233.0198975,160.6846313,241.4108429,151.1158752,249.6823883,143.0740051,285.9082642,286.4935303,455.6540527,454.8521423,586.6176758,584.8626099,698.8132935,687.6986084,standing
Frame_103,251.8801575,143.087204,233.1464996,160.8102875,241.4794617,151.1151123,249.6901093,142.980072,286.005188,286.5915833,455.6318665,454.8499146,586.6508789,585.0007935,698.833313,687.3982544,standing
Frame_104,251.9035339,143.0283203,233.1100311,160.7155304,241.5364838,151.0231628,249.7345581,142.9536591,285.8410339,286.4677124,455.2875061,454.5367432,586.1564941,584.5750732,698.9145508,687.6097412,standing
Frame_105,251.8327484,142.8988342,233.0755768,160.6852417,241.4626312,151.0948029,249.5942383,143.2774963,285.9854126,286.7102661,455.5492859,454.8486938,586.2553101,584.6622925,698.8081665,687.725708,standing
Frame_106,250.0740204,141.7921906,231.497818,159.2498474,240.2643738,151.257431,252.8492889,139.2148895,285.703125,285.9841309,456.0979919,455.7910461,587.2383423,585.1368408,698.0418091,690.2890625,standing
Frame_107,251.7615662,143.1104889,232.9194489,160.7174683,241.5968475,151.2127533,249.8313599,143.1756897,285.8760681,286.6148376,454.8154602,454.1300049,585.2159424,583.7377319,698.9263306,688.1662598,standing
Frame_108,249.8509674,141.8798065,231.335556,159.3126831,240.0839539,151.255661,252.4994202,139.7535706,286.0484924,286.2857666,455.8984985,455.6573792,586.5793457,585.0094604,697.7560425,690.7883301,standing
Frame_109,249.6516571,141.4668732,230.6407776,158.3456268,241.0585327,149.9384918,252.7613373,139.1724854,285.8492432,286.2767944,455.7793579,455.7026367,586.446106,585.7727661,698.1490479,691.1496582,standing
Frame_110,251.0990601,142.6869812,232.2445831,159.9758759,241.7444,149.7026825,249.3672791,142.9257355,286.7373047,287.3148499,454.9140015,454.2658691,584.8937988,583.9480591,698.6630249,688.5969238,standing
Frame_111,251.0045471,142.7400513,232.143692,159.9615631,241.7524567,149.8896484,249.3066406,143.1295929,286.8497314,287.40271,454.7423096,454.1586609,584.3895874,583.8643188,698.6670532,689.6779175,standing
Frame_112,251.1640625,142.7134247,232.3284454,160.0420837,241.802063,149.9745483,248.8699799,143.1474762,286.990448,287.5461121,455.1023865,454.5319214,584.7675781,584.3245239,698.7005615,690.1702881,standing
Frame_113,249.5042267,141.3823242,230.4161377,158.1583405,240.7979431,149.9803467,252.3925171,139.210434,286.144928,286.585083,456.4006958,456.3875122,586.9440308,586.4651489,698.4661865,693.1616211,standing
Frame_114,249.4370728,141.3079224,230.4351959,158.1904144,240.6406708,150.0132446,252.3597107,139.3635559,286.203125,286.6759949,456.7471619,456.7475586,587.1990356,586.7294922,698.7469482,693.4023438,standing
Frame_115,249.4104614,141.3388214,230.2570038,158.0800018,240.3136902,150.2877655,252.2765503,139.1933136,286.4713745,286.8422852,457.0547485,457.004425,587.5684204,586.8495483,699.1279297,694.5837402,standing
Frame_116,249.3108826,141.4415436,230.3103333,158.2446136,240.2525177,150.1972809,252.1846008,139.2415009,286.5400085,286.8969116,456.9771729,456.8656311,587.6306152,586.7143555,699.2677612,693.7775879,standing
Frame_117,249.4626312,141.5694427,230.5393372,158.4377747,240.4144135,150.1973114,252.4157867,139.3896637,286.8230591,287.098877,457.4220276,457.2410583,588.1082153,586.9204712,699.4862671,693.576355,standing
Frame_118,251.0338745,142.8264465,232.5794678,160.4637909,241.4805756,150.2728882,249.3702698,143.3358459,287.8295288,288.3331604,457.3156738,456.629425,587.4302368,586.3190308,700.4771118,690.7919312,standing
Frame_119,251.0097046,142.7427826,232.7137909,160.6216278,241.4073334,150.407959,249.621048,143.0878448,287.5542603,288.5169373,457.6983643,457.131134,588.1782837,586.7965088,701.475647,690.9486084,standing
Frame_120,251.0313568,142.9080505,232.8139954,160.8417206,241.4727936,150.5547791,249.2756348,143.124176,287.4542847,288.4753723,457.4837036,456.9745178,587.8346558,586.6209717,701.1331787,691.0140381,standing
Frame_121,250.9192963,142.9116058,232.594101,160.6918335,241.5367889,150.3899689,250.2182922,142.6274261,287.5271301,288.7813416,458.9625854,458.5273743,590.1008301,588.8206177,703.7519531,693.4248047,standing
Frame_122,250.897171,142.7495422,232.6856689,160.6496582,241.5888062,150.3054962,250.2369537,142.6167297,287.4822083,288.5827026,458.9260864,458.4761658,590.3086548,589.1950073,703.7244263,693.7396851,standing
Frame_123,250.7806702,142.5839691,232.539444,160.4937592,241.5079193,150.3072052,250.2228241,142.9706879,287.4937744,288.5791626,458.8996277,458.442749,590.3000488,589.1060791,703.7029419,693.6746216,standing
Frame_124,250.8513947,142.530899,232.695816,160.5417328,241.6417389,150.3932648,250.3794708,142.5887909,287.4299622,288.6394043,459.0094604,458.5943604,590.9230347,589.8294067,703.6469727,693.267395,standing
Frame_125,250.8570862,142.4873505,232.7953949,160.6255341,241.7371826,150.4821777,250.2506561,142.7731781,287.4752197,288.7483215,459.1480408,458.7454834,591.019043,589.8034058,703.7183228,693.3335571,standing
Frame_126,250.8628998,142.5474396,232.7240295,160.6194916,241.6049805,150.6046753,249.9807129,142.9333344,287.6392212,288.8232727,459.0670471,458.6373596,590.6680908,589.4667358,703.6987305,693.6681519,standing
Frame_127,250.6747284,142.594696,232.5267334,160.6122894,241.2364044,150.7351379,249.6749115,143.3044434,287.6017456,288.7684937,458.4151001,457.9942932,590.1889038,588.9916382,703.4554443,693.5265503,standing
Frame_128,250.5824738,142.6287994,232.5668793,160.657135,241.2791748,150.0617676,249.9597015,142.8352661,287.8639221,289.0476379,459.0966492,458.5577698,590.8909912,589.1108398,703.8146362,691.8977661,standing
Frame_129,250.3360443,142.536499,232.4109344,160.6249237,241.1659851,150.0677185,249.6584015,142.9618225,287.8551331,289.1679077,459.2459717,458.7987976,590.7672729,589.2104492,703.4088745,692.1328735,standing
Frame_130,250.0023651,142.2381134,232.3361664,160.6085358,241.3195801,149.87854,249.378067,142.9313812,287.5344849,289.0491943,459.1972046,458.8598633,590.5352173,589.0324707,703.5856934,692.5588379,standing
Frame_131,249.6846161,142.1569672,232.0105133,160.3876343,241.6609802,149.5141449,249.2138214,143.105423,287.668396,289.2354736,459.4694214,459.158844,590.8356323,589.4155273,704.3514404,693.0548706,standing
Frame_132,249.3063354,142.0392456,232.116806,160.6275177,241.4442139,149.405899,249.1669312,143.2578125,288.0078125,289.4455872,459.2046814,458.7929382,590.842041,589.1705933,704.3757935,692.0892334,standing
Frame_133,247.6112671,140.2273254,229.8175964,157.9637146,238.9191589,149.029953,251.8267212,139.4738159,288.4274292,289.2095032,458.3588562,458.4903564,590.8140259,589.6848755,702.8023682,696.1035156,standing
Frame_134,248.9734955,141.559494,231.4503937,159.8738556,239.9470367,149.1386566,247.0884705,141.4299316,288.1125793,289.2427979,457.4598694,457.1224976,588.4989624,587.6671753,703.8504639,694.1735229,standing
